ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,ABC,3.6,4.35,5.15,4.7,4.1,4.1,6.0,4.0,PRE
TargetEncoder,SGD,5.2,3.8,4.55,2.9,4.05,5.65,5.4,4.45,PRE
TargetEncoder,KNN,4.3,4.1,5.15,4.9,4.15,4.15,4.75,4.5,PRE
TargetEncoder,RF,3.1,3.9,4.4,4.55,5.3,5.2,5.0,4.55,PRE
TargetEncoder,LRG,3.65,3.95,3.9,3.7,4.9,5.8,5.55,4.55,PRE
TargetEncoder,MLP,4.2,3.75,4.6,4.7,4.45,5.1,4.5,4.7,PRE
TargetEncoder,SVM,4.85,4.75,4.65,4.1,3.8,4.8,3.95,5.1,PRE
TargetEncoder,DTREE,4.15,4.15,3.45,5.1,4.1,5.05,4.5,5.5,PRE
,avarage,4.13,4.09,4.48,4.33,4.36,4.98,4.96,4.67,PRE
,std,0.68,0.33,0.58,0.73,0.5,0.62,0.67,0.45,PRE
