ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,KNN,5.1,3.9,3.55,4.65,4.85,5.6,4.45,3.9,IBA
HelmertEncoder,DTREE,3.7,3.75,4.65,4.4,5.0,5.8,4.5,4.2,IBA
HelmertEncoder,MLP,5.4,3.6,3.8,3.55,4.15,5.45,5.35,4.7,IBA
HelmertEncoder,RF,4.0,3.2,4.6,3.95,4.9,5.2,5.2,4.95,IBA
HelmertEncoder,ABC,4.55,3.05,4.15,4.45,3.85,5.05,5.45,5.45,IBA
HelmertEncoder,SGD,6.2,4.75,3.35,4.05,3.7,4.2,4.2,5.55,IBA
HelmertEncoder,LRG,3.8,3.8,4.5,4.4,4.2,5.1,4.6,5.6,IBA
HelmertEncoder,SVM,6.75,4.25,3.3,4.0,4.1,4.25,3.25,6.1,IBA
,avarage,4.94,3.79,3.99,4.18,4.34,5.08,4.62,5.06,IBA
,std,1.13,0.54,0.56,0.36,0.5,0.59,0.72,0.76,IBA
