ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,ABC,3.7,3.7,5.1,5.6,4.6,5.35,3.3,4.65,F1
CatBoostEncoder,MLP,3.1,3.15,5.25,4.35,5.1,5.85,4.5,4.7,F1
CatBoostEncoder,KNN,2.9,4.1,4.75,3.95,5.15,6.0,4.35,4.8,F1
CatBoostEncoder,RF,3.15,3.4,3.9,4.6,5.2,5.8,5.1,4.85,F1
CatBoostEncoder,DTREE,2.8,3.5,5.6,3.6,5.6,5.6,4.3,5.0,F1
CatBoostEncoder,LRG,3.0,3.9,4.1,4.05,5.5,5.3,5.15,5.0,F1
CatBoostEncoder,SVM,3.85,3.75,3.65,3.95,5.1,5.55,5.15,5.0,F1
CatBoostEncoder,SGD,4.1,3.15,4.0,4.95,4.6,4.7,5.0,5.5,F1
,avarage,3.32,3.58,4.54,4.38,5.11,5.52,4.61,4.94,F1
,std,0.49,0.34,0.72,0.65,0.36,0.41,0.64,0.27,F1
