ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BaseNEncoder,RF,2.75,4.0,5.2,5.25,4.6,6.8,4.3,3.1,REC
BaseNEncoder,ABC,3.55,4.65,5.2,4.5,4.35,5.6,4.45,3.7,REC
BaseNEncoder,KNN,2.6,4.0,5.1,4.7,4.6,6.05,4.65,4.3,REC
BaseNEncoder,DTREE,2.4,4.05,3.3,5.45,3.95,6.3,5.75,4.8,REC
BaseNEncoder,MLP,3.55,3.85,4.25,3.4,5.3,5.8,4.7,5.15,REC
BaseNEncoder,LRG,2.5,4.1,4.35,5.5,3.95,5.95,4.45,5.2,REC
BaseNEncoder,SVM,3.2,3.65,4.4,4.4,4.55,5.6,4.8,5.4,REC
BaseNEncoder,SGD,3.45,3.45,4.2,4.3,4.85,5.5,4.2,6.05,REC
,avarage,3.0,3.97,4.5,4.69,4.52,5.95,4.66,4.71,REC
,std,0.49,0.35,0.65,0.71,0.45,0.44,0.48,0.96,REC
