ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,KNN,6.7,4.2,3.9,4.8,4.05,3.95,5.6,2.8,SPE
GLMMEncoder,DTREE,4.4,3.9,4.7,5.2,5.55,4.45,4.05,3.75,SPE
GLMMEncoder,SGD,6.2,4.3,4.35,4.5,5.0,4.7,3.15,3.8,SPE
GLMMEncoder,MLP,5.8,4.55,3.65,3.85,4.6,4.0,5.55,4.0,SPE
GLMMEncoder,ABC,4.65,3.5,4.55,4.0,5.1,5.05,5.0,4.15,SPE
GLMMEncoder,RF,4.5,3.8,5.2,3.75,4.95,3.8,5.7,4.3,SPE
GLMMEncoder,LRG,5.4,4.7,4.55,4.8,4.05,4.1,4.0,4.4,SPE
GLMMEncoder,SVM,6.7,4.95,3.3,4.2,3.3,4.3,3.25,6.0,SPE
,avarage,5.54,4.24,4.28,4.39,4.57,4.29,4.54,4.15,SPE
,std,0.96,0.49,0.62,0.52,0.73,0.42,1.06,0.9,SPE
