ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,ABC,3.6,3.8,5.4,5.6,4.5,5.3,3.2,4.6,REC
CatBoostEncoder,RF,2.65,3.65,4.3,4.5,5.45,5.8,4.7,4.95,REC
CatBoostEncoder,MLP,3.0,3.25,5.2,4.35,4.95,5.8,4.5,4.95,REC
CatBoostEncoder,KNN,2.55,4.1,4.8,4.1,5.2,6.05,4.2,5.0,REC
CatBoostEncoder,DTREE,2.9,3.85,5.5,3.5,5.5,5.7,4.0,5.05,REC
CatBoostEncoder,LRG,2.5,3.65,4.25,4.1,5.55,5.4,5.5,5.05,REC
CatBoostEncoder,SVM,3.45,3.8,3.85,4.15,4.85,5.7,5.05,5.15,REC
CatBoostEncoder,SGD,3.65,3.35,4.3,4.75,4.5,5.05,5.0,5.4,REC
,avarage,3.04,3.68,4.7,4.38,5.06,5.6,4.52,5.02,REC
,std,0.47,0.28,0.61,0.61,0.43,0.32,0.72,0.22,REC
