ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,KNN,5.7,4.6,4.65,4.6,4.15,3.85,5.05,3.4,IBA
TargetEncoder,LRG,5.05,4.95,3.9,3.85,4.6,5.0,5.2,3.45,IBA
TargetEncoder,MLP,5.3,3.7,4.4,4.3,4.1,5.8,4.8,3.6,IBA
TargetEncoder,ABC,4.95,4.05,3.85,4.05,3.95,4.25,6.55,4.35,IBA
TargetEncoder,RF,4.6,4.3,4.0,4.05,4.7,4.2,5.4,4.75,IBA
TargetEncoder,SGD,5.45,3.35,4.7,3.35,4.0,5.7,4.7,4.75,IBA
TargetEncoder,DTREE,4.85,4.65,3.45,5.4,3.9,4.45,4.5,4.8,IBA
TargetEncoder,SVM,7.25,4.35,3.55,4.1,3.2,3.65,3.95,5.95,IBA
,avarage,5.39,4.24,4.06,4.21,4.07,4.61,5.02,4.38,IBA
,std,0.83,0.53,0.47,0.6,0.46,0.81,0.76,0.87,IBA
