ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,MLP,5.6,4.6,4.15,4.1,4.75,4.15,5.5,3.15,IBA
GLMMEncoder,KNN,6.3,4.6,3.7,4.3,4.15,4.35,5.3,3.3,IBA
GLMMEncoder,SGD,5.5,4.15,4.55,4.45,5.7,4.5,3.65,3.5,IBA
GLMMEncoder,ABC,4.3,3.5,4.65,4.2,5.4,5.05,5.1,3.8,IBA
GLMMEncoder,DTREE,3.8,3.8,4.6,4.5,5.65,4.85,4.65,4.15,IBA
GLMMEncoder,LRG,5.05,4.65,4.5,4.45,3.9,4.75,4.35,4.35,IBA
GLMMEncoder,RF,4.1,3.7,5.0,3.9,5.1,3.8,5.1,5.3,IBA
GLMMEncoder,SVM,6.8,4.55,2.7,3.9,3.9,5.6,3.25,5.3,IBA
,avarage,5.18,4.19,4.23,4.22,4.82,4.63,4.61,4.11,IBA
,std,1.07,0.47,0.73,0.24,0.76,0.56,0.81,0.84,IBA
