ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
LeaveOneOutEncoder,KNN,2.7,4.45,5.8,4.5,4.7,5.7,3.8,4.35,REC
LeaveOneOutEncoder,SVM,3.55,4.75,3.75,4.4,5.2,4.9,4.8,4.65,REC
LeaveOneOutEncoder,LRG,2.6,3.55,4.75,4.0,4.95,5.45,6.0,4.7,REC
LeaveOneOutEncoder,SGD,3.45,3.15,3.75,4.05,5.9,5.25,5.2,5.25,REC
LeaveOneOutEncoder,MLP,3.0,3.65,5.3,4.7,3.9,5.25,4.8,5.4,REC
LeaveOneOutEncoder,RF,1.9,2.05,5.05,4.35,5.35,5.5,4.85,6.95,REC
LeaveOneOutEncoder,DTREE,2.25,2.6,4.15,4.8,4.25,6.0,4.55,7.4,REC
LeaveOneOutEncoder,ABC,2.0,1.75,5.3,5.05,4.65,5.5,4.05,7.7,REC
,avarage,2.68,3.24,4.73,4.48,4.86,5.44,4.76,5.8,REC
,std,0.62,1.07,0.77,0.36,0.63,0.33,0.68,1.34,REC
