ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HashingEncoder,KNN,4.9,3.8,4.4,4.9,4.5,5.15,5.0,3.35,GEO
HashingEncoder,ABC,3.2,2.75,5.15,5.25,5.25,5.35,5.0,4.05,GEO
HashingEncoder,MLP,4.0,2.9,3.8,4.7,4.25,5.9,6.0,4.45,GEO
HashingEncoder,SGD,5.15,3.8,4.35,4.3,4.65,5.15,4.15,4.45,GEO
HashingEncoder,LRG,3.95,3.4,4.7,4.25,4.5,5.5,4.75,4.95,GEO
HashingEncoder,DTREE,2.75,2.7,4.75,5.3,4.85,5.3,5.0,5.35,GEO
HashingEncoder,RF,4.0,3.1,5.05,4.6,4.5,4.9,4.25,5.6,GEO
HashingEncoder,SVM,6.75,3.85,3.05,4.25,3.05,5.05,3.7,6.3,GEO
,avarage,4.34,3.29,4.41,4.69,4.44,5.29,4.73,4.81,GEO
,std,1.25,0.49,0.7,0.43,0.64,0.31,0.7,0.94,GEO
