ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OneHotEncoder,KNN,5.4,3.7,3.7,5.1,5.2,4.8,4.5,3.6,GEO
OneHotEncoder,SGD,6.75,4.3,4.55,3.1,3.7,4.65,4.8,4.15,GEO
OneHotEncoder,DTREE,4.5,4.75,3.9,4.0,3.2,5.85,5.1,4.7,GEO
OneHotEncoder,ABC,5.4,4.7,4.8,3.95,3.45,4.75,4.2,4.75,GEO
OneHotEncoder,MLP,5.65,4.5,4.45,3.35,3.55,5.25,4.4,4.85,GEO
OneHotEncoder,LRG,5.4,5.8,3.7,2.75,3.8,4.45,4.95,5.15,GEO
OneHotEncoder,RF,5.8,4.8,4.05,3.8,3.85,3.7,4.2,5.8,GEO
OneHotEncoder,SVM,7.45,4.5,2.5,3.7,3.45,4.05,4.45,5.9,GEO
,avarage,5.79,4.63,3.96,3.72,3.78,4.69,4.57,4.86,GEO
,std,0.91,0.59,0.71,0.71,0.61,0.67,0.34,0.77,GEO
