ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,MLP,5.55,4.15,4.5,4.0,4.75,4.95,4.8,3.3,GEO
SumEncoder,DTREE,4.95,5.05,3.45,3.85,4.45,4.85,5.15,4.25,GEO
SumEncoder,KNN,5.6,4.2,4.6,3.4,4.2,4.8,4.6,4.6,GEO
SumEncoder,SGD,6.35,4.3,4.5,3.75,3.7,4.8,3.85,4.75,GEO
SumEncoder,LRG,5.7,5.7,3.35,4.6,3.35,4.8,3.6,4.9,GEO
SumEncoder,RF,5.05,4.25,4.0,3.2,4.9,4.7,4.9,5.0,GEO
SumEncoder,ABC,4.85,4.05,3.7,4.1,4.25,3.85,5.85,5.35,GEO
SumEncoder,SVM,7.35,5.15,2.45,3.65,3.15,4.85,4.0,5.4,GEO
,avarage,5.68,4.61,3.82,3.82,4.09,4.7,4.59,4.69,GEO
,std,0.83,0.61,0.74,0.43,0.64,0.35,0.75,0.68,GEO
