ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BaseNEncoder,KNN,5.4,4.1,4.2,5.2,4.1,4.5,5.6,2.9,IBA
BaseNEncoder,RF,4.75,3.85,4.55,5.15,4.15,5.8,3.95,3.8,IBA
BaseNEncoder,ABC,5.95,5.25,4.35,3.75,3.45,4.35,5.05,3.85,IBA
BaseNEncoder,SGD,6.2,3.95,4.05,3.05,4.55,5.2,4.95,4.05,IBA
BaseNEncoder,MLP,5.6,4.0,3.9,3.15,5.15,5.4,4.3,4.5,IBA
BaseNEncoder,DTREE,3.6,3.4,3.1,5.4,4.65,5.6,5.55,4.7,IBA
BaseNEncoder,LRG,4.9,4.8,3.6,4.4,3.6,5.3,3.8,5.6,IBA
BaseNEncoder,SVM,7.15,4.0,2.5,3.75,3.65,4.65,4.4,5.9,IBA
,avarage,5.44,4.17,3.78,4.23,4.16,5.1,4.7,4.41,IBA
,std,1.07,0.58,0.69,0.94,0.59,0.54,0.69,0.99,IBA
