ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,RF,4.75,4.05,4.45,4.25,5.45,4.65,4.8,3.6,GEO
JamesSteinEncoder,LRG,4.4,4.3,5.1,3.8,4.1,5.05,5.15,4.1,GEO
JamesSteinEncoder,KNN,5.2,4.1,3.65,5.0,4.95,4.55,4.35,4.2,GEO
JamesSteinEncoder,DTREE,4.15,4.65,4.0,4.4,4.45,5.8,3.7,4.85,GEO
JamesSteinEncoder,ABC,3.8,3.0,4.4,4.4,4.5,5.45,5.5,4.95,GEO
JamesSteinEncoder,MLP,4.55,3.0,3.15,4.75,5.85,4.4,4.8,5.5,GEO
JamesSteinEncoder,SGD,4.6,3.4,3.5,4.1,4.25,4.5,5.8,5.85,GEO
JamesSteinEncoder,SVM,6.95,4.3,3.2,4.15,4.0,4.3,3.1,6.0,GEO
,avarage,4.8,3.85,3.93,4.36,4.69,4.84,4.65,4.88,GEO
,std,0.96,0.63,0.68,0.38,0.67,0.54,0.91,0.87,GEO
