ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,DTREE,4.2,3.6,4.9,4.6,4.7,5.6,4.4,4.0,SPE
HelmertEncoder,ABC,4.65,3.05,4.55,4.55,4.35,5.05,5.15,4.65,SPE
HelmertEncoder,KNN,6.0,4.1,2.75,4.65,4.05,4.4,5.25,4.8,SPE
HelmertEncoder,LRG,4.3,3.75,4.3,4.75,4.4,4.5,4.9,5.1,SPE
HelmertEncoder,MLP,5.5,3.8,3.5,3.2,4.35,5.05,5.3,5.3,SPE
HelmertEncoder,RF,4.0,3.1,4.55,4.2,4.6,5.1,5.1,5.35,SPE
HelmertEncoder,SGD,6.25,4.55,3.4,3.35,4.05,4.75,4.2,5.45,SPE
HelmertEncoder,SVM,7.05,5.15,3.5,4.5,3.3,3.35,3.15,6.0,SPE
,avarage,5.24,3.89,3.93,4.22,4.22,4.72,4.68,5.08,SPE
,std,1.12,0.71,0.75,0.61,0.44,0.67,0.74,0.6,SPE
