ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,LRG,4.85,4.95,4.15,4.1,5.25,4.95,4.7,3.05,IBA
CatBoostEncoder,KNN,5.4,4.1,4.15,3.65,4.95,4.9,5.65,3.2,IBA
CatBoostEncoder,MLP,4.8,3.9,4.8,4.8,4.55,5.4,4.05,3.7,IBA
CatBoostEncoder,RF,4.3,3.6,3.1,4.7,4.5,5.5,5.3,5.0,IBA
CatBoostEncoder,SGD,5.15,3.0,3.35,5.5,4.4,5.45,3.9,5.25,IBA
CatBoostEncoder,DTREE,3.15,3.1,5.4,4.2,5.2,5.5,4.15,5.3,IBA
CatBoostEncoder,ABC,4.4,3.85,4.5,4.9,4.0,5.35,3.5,5.5,IBA
CatBoostEncoder,SVM,7.15,3.95,3.15,3.85,3.5,4.65,3.7,6.05,IBA
,avarage,4.9,3.81,4.07,4.46,4.54,5.21,4.37,4.63,IBA
,std,1.14,0.61,0.83,0.62,0.6,0.33,0.77,1.14,IBA
