ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BinaryEncoder,RF,2.55,3.95,5.85,3.85,4.55,6.2,5.25,3.8,REC
BinaryEncoder,ABC,3.4,4.15,4.95,5.05,4.7,5.55,4.15,4.05,REC
BinaryEncoder,MLP,3.4,4.15,4.8,3.8,4.7,5.45,4.8,4.9,REC
BinaryEncoder,KNN,2.85,4.2,5.3,4.6,4.0,5.4,4.6,5.05,REC
BinaryEncoder,LRG,2.45,4.05,4.3,4.55,3.95,6.0,5.6,5.1,REC
BinaryEncoder,SGD,3.45,3.15,4.45,4.4,4.1,5.65,5.6,5.2,REC
BinaryEncoder,SVM,3.2,4.05,4.65,4.4,4.3,5.7,4.3,5.4,REC
BinaryEncoder,DTREE,2.3,3.65,4.4,5.0,4.25,6.15,4.8,5.45,REC
,avarage,2.95,3.92,4.84,4.46,4.32,5.76,4.89,4.87,REC
,std,0.47,0.36,0.52,0.46,0.3,0.31,0.55,0.61,REC
