ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,RF,3.25,4.05,4.95,4.85,4.95,5.35,4.9,3.7,PRE
JamesSteinEncoder,ABC,3.1,3.3,5.0,4.5,4.8,5.55,5.4,4.35,PRE
JamesSteinEncoder,KNN,4.1,4.1,4.05,4.55,4.95,5.15,4.55,4.55,PRE
JamesSteinEncoder,LRG,2.7,3.2,5.0,4.1,4.35,5.55,6.2,4.9,PRE
JamesSteinEncoder,DTREE,4.15,4.35,4.1,4.3,4.75,5.9,3.3,5.15,PRE
JamesSteinEncoder,SVM,4.65,4.4,4.0,4.35,4.5,4.8,3.7,5.6,PRE
JamesSteinEncoder,SGD,4.5,3.35,3.85,4.4,4.8,4.85,4.35,5.9,PRE
JamesSteinEncoder,MLP,2.85,2.75,3.95,4.75,5.8,4.7,5.0,6.2,PRE
,avarage,3.66,3.69,4.36,4.48,4.86,5.23,4.68,5.04,PRE
,std,0.77,0.61,0.52,0.24,0.43,0.43,0.92,0.84,PRE
