ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HashingEncoder,KNN,2.7,4.1,4.9,4.55,5.05,5.75,4.2,4.75,REC
HashingEncoder,ABC,2.0,2.35,5.8,5.4,5.55,6.15,3.9,4.85,REC
HashingEncoder,LRG,1.8,2.5,4.65,4.95,5.4,6.0,5.7,5.0,REC
HashingEncoder,MLP,2.15,2.55,4.35,5.35,4.6,6.1,5.6,5.3,REC
HashingEncoder,SVM,2.8,3.7,4.25,5.0,4.35,5.4,4.75,5.75,REC
HashingEncoder,RF,1.8,3.25,5.25,4.65,4.85,6.2,4.2,5.8,REC
HashingEncoder,DTREE,2.15,2.9,4.7,5.05,4.6,5.45,5.05,6.1,REC
HashingEncoder,SGD,3.3,3.0,3.8,4.4,5.5,5.45,4.05,6.5,REC
,avarage,2.34,3.04,4.71,4.92,4.99,5.81,4.68,5.51,REC
,std,0.54,0.61,0.62,0.36,0.46,0.34,0.71,0.63,REC
