ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,DTREE,3.1,4.5,4.9,4.4,4.5,5.7,5.0,3.9,F1
HelmertEncoder,KNN,3.2,4.6,4.65,3.95,5.15,6.2,3.45,4.8,F1
HelmertEncoder,SVM,3.65,4.45,4.45,4.2,5.2,5.3,3.95,4.8,F1
HelmertEncoder,ABC,3.55,3.75,4.35,5.15,4.05,5.25,5.05,4.85,F1
HelmertEncoder,SGD,4.75,4.35,4.2,4.45,4.85,3.95,4.0,5.45,F1
HelmertEncoder,RF,3.2,3.65,4.6,3.85,4.45,5.35,5.2,5.7,F1
HelmertEncoder,LRG,2.1,3.2,5.2,3.8,4.5,5.9,4.9,6.4,F1
HelmertEncoder,MLP,4.0,3.0,4.4,3.45,3.95,5.85,4.35,7.0,F1
,avarage,3.44,3.94,4.59,4.16,4.58,5.44,4.49,5.36,F1
,std,0.77,0.62,0.32,0.52,0.46,0.69,0.64,0.99,F1
