ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,MLP,5.55,4.15,4.4,3.8,4.55,4.85,4.8,3.9,GEO
SumEncoder,RF,5.15,4.35,4.0,3.4,5.0,4.9,5.1,4.1,GEO
SumEncoder,KNN,5.6,4.2,4.5,3.3,4.2,4.8,4.6,4.8,GEO
SumEncoder,SGD,6.4,4.05,4.5,3.7,3.75,4.8,3.85,4.95,GEO
SumEncoder,SVM,7.25,5.15,2.55,3.75,3.25,4.85,4.1,5.1,GEO
SumEncoder,DTREE,4.65,4.85,3.35,3.85,4.45,4.65,4.95,5.25,GEO
SumEncoder,LRG,5.6,5.6,3.25,4.4,3.25,4.6,3.6,5.7,GEO
SumEncoder,ABC,4.95,3.85,3.6,3.9,4.25,3.65,5.85,5.95,GEO
,avarage,5.64,4.52,3.77,3.76,4.09,4.64,4.61,4.97,GEO
,std,0.83,0.61,0.71,0.33,0.62,0.41,0.74,0.71,GEO
