ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
LeaveOneOutEncoder,KNN,5.5,4.4,4.6,4.6,4.2,4.7,4.5,3.5,IBA
LeaveOneOutEncoder,MLP,5.4,4.15,3.95,4.6,4.05,5.15,4.6,4.1,IBA
LeaveOneOutEncoder,LRG,5.7,5.5,3.75,3.7,3.75,4.25,5.05,4.3,IBA
LeaveOneOutEncoder,SGD,5.6,3.5,4.25,3.65,4.9,4.85,4.6,4.65,IBA
LeaveOneOutEncoder,DTREE,1.95,1.8,5.6,5.85,5.65,5.4,4.4,5.35,IBA
LeaveOneOutEncoder,RF,2.15,1.65,5.45,4.65,6.1,5.05,5.15,5.8,IBA
LeaveOneOutEncoder,SVM,7.05,4.6,2.4,4.35,4.5,3.5,3.7,5.9,IBA
LeaveOneOutEncoder,ABC,2.1,1.55,5.85,5.25,4.45,5.65,4.6,6.55,IBA
,avarage,4.43,3.39,4.48,4.58,4.7,4.82,4.57,5.02,IBA
,std,2.03,1.53,1.15,0.73,0.81,0.68,0.44,1.05,IBA
