ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,LRG,5.15,5.0,4.1,3.6,4.4,5.3,5.1,3.35,GEO
TargetEncoder,KNN,5.8,4.35,4.6,4.7,4.25,3.75,5.15,3.4,GEO
TargetEncoder,ABC,5.0,4.15,4.05,3.9,4.2,4.1,6.5,4.1,GEO
TargetEncoder,MLP,5.4,3.8,4.5,4.3,4.2,5.1,4.6,4.1,GEO
TargetEncoder,SGD,5.5,3.5,5.2,3.15,4.15,5.65,4.6,4.25,GEO
TargetEncoder,SVM,7.35,4.55,3.95,4.4,3.5,3.7,4.15,4.4,GEO
TargetEncoder,RF,4.6,4.3,4.0,4.15,4.9,4.2,5.3,4.55,GEO
TargetEncoder,DTREE,4.65,4.35,3.45,5.4,3.9,4.45,4.4,5.4,GEO
,avarage,5.43,4.25,4.23,4.2,4.19,4.53,4.98,4.19,GEO
,std,0.88,0.46,0.53,0.69,0.4,0.73,0.73,0.65,GEO
