ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
MEstimateEncoder,RF,2.8,3.75,5.25,4.7,5.5,5.25,4.8,3.95,REC
MEstimateEncoder,DTREE,3.25,4.5,4.9,3.3,5.3,5.55,5.1,4.1,REC
MEstimateEncoder,LRG,2.3,3.2,4.5,4.35,5.7,5.75,5.9,4.3,REC
MEstimateEncoder,KNN,3.1,4.05,4.7,4.6,4.65,5.25,4.65,5.0,REC
MEstimateEncoder,MLP,2.75,3.1,5.05,4.75,5.6,5.4,4.3,5.05,REC
MEstimateEncoder,ABC,2.85,3.6,5.15,3.85,5.3,5.35,4.4,5.5,REC
MEstimateEncoder,SGD,3.0,2.95,4.7,3.7,5.2,6.6,4.35,5.5,REC
MEstimateEncoder,SVM,3.6,4.55,3.85,4.45,4.45,4.95,4.05,6.1,REC
,avarage,2.96,3.71,4.76,4.21,5.21,5.51,4.69,4.94,REC
,std,0.38,0.62,0.45,0.53,0.44,0.5,0.59,0.76,REC
