ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,SGD,6.25,4.35,4.7,3.9,4.3,5.1,3.85,3.55,IBA
SumEncoder,RF,5.25,4.35,4.0,3.3,4.8,4.8,5.2,4.3,IBA
SumEncoder,MLP,5.35,4.0,4.25,4.0,4.75,4.85,4.5,4.3,IBA
SumEncoder,SVM,7.45,5.35,2.65,3.85,3.25,4.85,4.1,4.5,IBA
SumEncoder,DTREE,4.65,5.15,3.15,3.85,4.45,4.85,5.15,4.75,IBA
SumEncoder,KNN,5.6,4.1,4.5,3.4,4.1,4.9,4.6,4.8,IBA
SumEncoder,LRG,5.4,5.7,3.75,4.4,3.45,4.7,3.7,4.9,IBA
SumEncoder,ABC,4.85,3.95,3.6,4.2,4.15,3.65,6.15,5.45,IBA
,avarage,5.6,4.62,3.82,3.86,4.16,4.71,4.66,4.57,IBA
,std,0.89,0.68,0.69,0.37,0.56,0.44,0.82,0.56,IBA
