ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,LRG,3.5,3.9,4.9,4.6,4.3,5.5,5.2,4.1,PRE
GLMMEncoder,ABC,3.25,3.8,5.15,4.05,5.6,5.55,4.15,4.45,PRE
GLMMEncoder,DTREE,3.6,4.0,4.5,4.7,5.15,4.85,4.55,4.65,PRE
GLMMEncoder,KNN,4.4,4.1,4.3,4.4,4.15,4.95,5.0,4.7,PRE
GLMMEncoder,RF,3.0,3.8,4.6,3.9,5.1,5.0,5.7,4.9,PRE
GLMMEncoder,SVM,5.0,4.65,3.3,4.7,4.7,5.5,3.15,5.0,PRE
GLMMEncoder,SGD,4.95,4.4,4.15,4.1,4.95,4.95,3.45,5.05,PRE
GLMMEncoder,MLP,4.4,4.5,3.4,3.7,4.2,4.8,5.4,5.6,PRE
,avarage,4.01,4.14,4.29,4.27,4.77,5.14,4.57,4.81,PRE
,std,0.77,0.33,0.66,0.38,0.52,0.32,0.93,0.45,PRE
