ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,LRG,3.15,3.95,4.55,4.85,4.55,5.65,5.35,3.95,F1
GLMMEncoder,ABC,3.3,3.8,4.65,4.3,5.4,6.15,4.4,4.0,F1
GLMMEncoder,SGD,4.2,3.9,4.95,3.8,5.65,5.15,4.35,4.0,F1
GLMMEncoder,KNN,3.3,4.8,4.9,4.6,4.65,5.65,4.0,4.1,F1
GLMMEncoder,MLP,4.3,4.2,4.05,4.15,4.35,5.25,5.45,4.25,F1
GLMMEncoder,DTREE,3.3,4.2,4.1,4.5,4.75,5.35,5.25,4.55,F1
GLMMEncoder,SVM,4.1,4.35,3.7,4.2,4.8,5.9,4.35,4.6,F1
GLMMEncoder,RF,3.1,3.8,4.7,3.9,4.9,5.2,5.7,4.7,F1
,avarage,3.59,4.12,4.45,4.29,4.88,5.54,4.86,4.27,F1
,std,0.51,0.34,0.45,0.35,0.44,0.36,0.65,0.3,F1
