ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BaseNEncoder,RF,2.65,3.9,5.2,5.35,4.4,6.8,4.1,3.6,REC
BaseNEncoder,ABC,3.55,4.65,5.2,4.55,4.45,5.5,4.45,3.65,REC
BaseNEncoder,DTREE,2.3,3.95,3.4,5.45,4.05,6.7,5.95,4.2,REC
BaseNEncoder,KNN,2.6,4.1,5.1,4.7,4.5,6.05,4.65,4.3,REC
BaseNEncoder,SVM,3.1,3.85,4.65,4.65,4.65,5.7,5.0,4.4,REC
BaseNEncoder,LRG,2.45,4.25,4.3,5.5,3.9,6.0,4.5,5.1,REC
BaseNEncoder,MLP,3.45,3.65,4.15,3.5,5.3,5.9,4.75,5.3,REC
BaseNEncoder,SGD,3.8,3.7,4.15,4.25,4.8,5.65,4.35,5.3,REC
,avarage,2.99,4.01,4.52,4.74,4.51,6.04,4.72,4.48,REC
,std,0.56,0.33,0.64,0.68,0.44,0.48,0.57,0.69,REC
