ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,KNN,6.3,4.8,3.6,4.5,4.05,4.35,5.3,3.1,IBA
GLMMEncoder,MLP,5.5,4.5,4.0,3.85,4.5,4.2,5.45,4.0,IBA
GLMMEncoder,DTREE,3.8,3.9,4.6,4.6,5.55,4.75,4.75,4.05,IBA
GLMMEncoder,RF,4.2,3.8,5.1,4.2,5.1,3.9,5.3,4.4,IBA
GLMMEncoder,ABC,4.25,3.3,4.65,3.95,5.2,4.85,5.05,4.75,IBA
GLMMEncoder,LRG,5.2,4.5,4.35,4.3,3.75,4.5,4.4,5.0,IBA
GLMMEncoder,SGD,5.3,3.95,4.55,4.2,5.3,4.2,3.2,5.3,IBA
GLMMEncoder,SVM,6.7,4.35,2.8,3.9,3.9,5.4,3.25,5.7,IBA
,avarage,5.16,4.14,4.21,4.19,4.67,4.52,4.59,4.54,IBA
,std,1.03,0.49,0.72,0.28,0.71,0.47,0.91,0.83,IBA
