ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,DTREE,3.9,4.05,4.65,4.5,5.0,5.7,4.6,3.6,IBA
HelmertEncoder,SGD,6.3,4.65,3.35,4.35,4.0,4.6,4.6,4.15,IBA
HelmertEncoder,KNN,5.1,3.7,3.45,4.65,4.75,5.7,4.35,4.3,IBA
HelmertEncoder,MLP,5.4,3.6,3.9,3.35,4.25,5.65,5.45,4.4,IBA
HelmertEncoder,SVM,6.85,4.65,3.3,4.2,4.3,4.55,3.55,4.6,IBA
HelmertEncoder,ABC,4.55,3.25,4.05,4.55,3.95,5.15,5.75,4.75,IBA
HelmertEncoder,RF,4.0,3.2,4.5,4.05,4.9,5.2,5.1,5.05,IBA
HelmertEncoder,LRG,3.8,4.1,4.3,4.3,4.2,5.3,4.6,5.4,IBA
,avarage,4.99,3.9,3.94,4.24,4.42,5.23,4.75,4.53,IBA
,std,1.14,0.56,0.53,0.41,0.41,0.46,0.68,0.56,IBA
