ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,DTREE,3.0,4.3,4.8,4.3,4.6,5.6,5.1,4.3,F1
HelmertEncoder,KNN,3.2,4.6,4.65,3.95,5.05,6.3,3.45,4.8,F1
HelmertEncoder,RF,3.1,3.75,4.8,3.95,4.55,5.45,5.4,5.0,F1
HelmertEncoder,SVM,3.75,4.35,4.45,4.2,5.1,5.3,3.85,5.0,F1
HelmertEncoder,ABC,3.45,3.55,4.35,5.05,3.95,5.35,5.05,5.25,F1
HelmertEncoder,MLP,4.2,3.2,4.7,3.65,4.25,5.95,4.55,5.5,F1
HelmertEncoder,SGD,4.55,4.4,4.2,4.5,4.65,3.95,3.95,5.8,F1
HelmertEncoder,LRG,2.1,3.3,5.3,4.0,4.5,6.0,4.9,5.9,F1
,avarage,3.42,3.93,4.66,4.2,4.58,5.49,4.53,5.19,F1
,std,0.76,0.55,0.34,0.43,0.38,0.71,0.7,0.53,F1
