ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,ABC,3.5,3.85,4.75,4.8,4.85,5.9,5.35,3.0,REC
HelmertEncoder,DTREE,3.25,5.0,4.6,4.1,4.8,5.4,4.9,3.95,REC
HelmertEncoder,KNN,3.1,4.5,4.7,4.05,5.6,6.3,3.45,4.3,REC
HelmertEncoder,SVM,3.35,4.4,4.5,4.25,5.35,5.45,4.15,4.55,REC
HelmertEncoder,SGD,4.35,4.0,4.55,4.55,5.35,4.25,3.9,5.05,REC
HelmertEncoder,RF,2.8,3.8,4.9,3.9,4.7,5.45,5.35,5.1,REC
HelmertEncoder,LRG,2.1,3.15,5.15,4.1,4.55,6.05,5.15,5.75,REC
HelmertEncoder,MLP,3.6,3.3,5.05,3.9,3.75,6.0,4.65,5.75,REC
,avarage,3.26,4.0,4.78,4.21,4.87,5.6,4.61,4.68,REC
,std,0.65,0.62,0.24,0.32,0.58,0.64,0.71,0.94,REC
