ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
LeaveOneOutEncoder,KNN,5.7,4.4,4.7,4.6,4.4,4.8,4.7,2.7,GEO
LeaveOneOutEncoder,LRG,5.55,5.7,3.9,4.0,4.1,4.4,5.0,3.35,GEO
LeaveOneOutEncoder,MLP,5.5,4.3,3.8,4.55,4.2,4.9,4.75,4.0,GEO
LeaveOneOutEncoder,SGD,5.4,3.4,4.05,3.65,4.9,5.05,4.9,4.65,GEO
LeaveOneOutEncoder,SVM,7.25,5.0,2.5,4.45,4.4,3.6,4.1,4.7,GEO
LeaveOneOutEncoder,DTREE,1.95,1.7,5.55,6.0,5.7,5.75,4.4,4.95,GEO
LeaveOneOutEncoder,RF,2.15,1.65,5.55,4.85,6.25,5.35,5.15,5.05,GEO
LeaveOneOutEncoder,ABC,2.1,1.65,5.9,5.55,4.7,5.85,4.65,5.6,GEO
,avarage,4.45,3.48,4.49,4.71,4.83,4.96,4.71,4.38,GEO
,std,2.06,1.63,1.15,0.77,0.76,0.73,0.34,0.96,GEO
