ID,DATASET,FOLD,PREPROC,ALGORITHM,ORDER,ALPHA,ENCODER,PRE,REC,SPE,F1,GEO,IBA
abalone-3_vs_11_GLMMEncoder_dtosmote_SGD,abalone-3_vs_11,2,dtosmote,SGD,solid_angle,7.0,GLMMEncoder,0.9880,0.9800,0.9994,0.9824,0.9896,0.9775
abalone-3_vs_11_HashingEncoder_smote_SGD,abalone-3_vs_11,2,smote,SGD,NONE,NONE,HashingEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_HashingEncoder_borderline1_SGD,abalone-3_vs_11,2,borderline1,SGD,NONE,NONE,HashingEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_HashingEncoder_borderline2_SGD,abalone-3_vs_11,2,borderline2,SGD,NONE,NONE,HashingEncoder,0.9880,0.9800,0.9994,0.9824,0.9896,0.9775
abalone-3_vs_11_HashingEncoder_smoteSVM_SGD,abalone-3_vs_11,2,smoteSVM,SGD,NONE,NONE,HashingEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_HashingEncoder_geometric_smote_SGD,abalone-3_vs_11,2,geometric_smote,SGD,NONE,NONE,HashingEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_HashingEncoder_dtosmote_SGD,abalone-3_vs_11,2,dtosmote,SGD,solid_angle,7.0,HashingEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_HelmertEncoder_smote_SGD,abalone-3_vs_11,2,smote,SGD,NONE,NONE,HelmertEncoder,0.9880,0.9800,0.9994,0.9824,0.9896,0.9775
abalone-3_vs_11_HelmertEncoder_borderline1_SGD,abalone-3_vs_11,2,borderline1,SGD,NONE,NONE,HelmertEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_HelmertEncoder_borderline2_SGD,abalone-3_vs_11,2,borderline2,SGD,NONE,NONE,HelmertEncoder,0.9829,0.9600,0.9988,0.9676,0.9792,0.9550
abalone-3_vs_11_HelmertEncoder_smoteSVM_SGD,abalone-3_vs_11,2,smoteSVM,SGD,NONE,NONE,HelmertEncoder,0.9880,0.9800,0.9994,0.9824,0.9896,0.9775
abalone-3_vs_11_HelmertEncoder_geometric_smote_SGD,abalone-3_vs_11,2,geometric_smote,SGD,NONE,NONE,HelmertEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_HelmertEncoder_dtosmote_SGD,abalone-3_vs_11,2,dtosmote,SGD,solid_angle,7.0,HelmertEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_JamesSteinEncoder_smote_SGD,abalone-3_vs_11,2,smote,SGD,NONE,NONE,JamesSteinEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_JamesSteinEncoder_borderline1_SGD,abalone-3_vs_11,2,borderline1,SGD,NONE,NONE,JamesSteinEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_JamesSteinEncoder_borderline2_SGD,abalone-3_vs_11,2,borderline2,SGD,NONE,NONE,JamesSteinEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_JamesSteinEncoder_smoteSVM_SGD,abalone-3_vs_11,2,smoteSVM,SGD,NONE,NONE,JamesSteinEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_JamesSteinEncoder_geometric_smote_SGD,abalone-3_vs_11,2,geometric_smote,SGD,NONE,NONE,JamesSteinEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_JamesSteinEncoder_dtosmote_SGD,abalone-3_vs_11,2,dtosmote,SGD,solid_angle,7.0,JamesSteinEncoder,0.9880,0.9800,0.9994,0.9824,0.9896,0.9775
abalone-3_vs_11_LeaveOneOutEncoder_smote_SGD,abalone-3_vs_11,2,smote,SGD,NONE,NONE,LeaveOneOutEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_LeaveOneOutEncoder_borderline1_SGD,abalone-3_vs_11,2,borderline1,SGD,NONE,NONE,LeaveOneOutEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_LeaveOneOutEncoder_borderline2_SGD,abalone-3_vs_11,2,borderline2,SGD,NONE,NONE,LeaveOneOutEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_LeaveOneOutEncoder_smoteSVM_SGD,abalone-3_vs_11,2,smoteSVM,SGD,NONE,NONE,LeaveOneOutEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_LeaveOneOutEncoder_geometric_smote_SGD,abalone-3_vs_11,2,geometric_smote,SGD,NONE,NONE,LeaveOneOutEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_LeaveOneOutEncoder_dtosmote_SGD,abalone-3_vs_11,2,dtosmote,SGD,solid_angle,7.0,LeaveOneOutEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_MEstimateEncoder_smote_SGD,abalone-3_vs_11,2,smote,SGD,NONE,NONE,MEstimateEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_MEstimateEncoder_borderline1_SGD,abalone-3_vs_11,2,borderline1,SGD,NONE,NONE,MEstimateEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_MEstimateEncoder_borderline2_SGD,abalone-3_vs_11,2,borderline2,SGD,NONE,NONE,MEstimateEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_MEstimateEncoder_smoteSVM_SGD,abalone-3_vs_11,2,smoteSVM,SGD,NONE,NONE,MEstimateEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_MEstimateEncoder_geometric_smote_SGD,abalone-3_vs_11,2,geometric_smote,SGD,NONE,NONE,MEstimateEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_MEstimateEncoder_dtosmote_SGD,abalone-3_vs_11,2,dtosmote,SGD,solid_angle,7.0,MEstimateEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_OneHotEncoder_smote_SGD,abalone-3_vs_11,2,smote,SGD,NONE,NONE,OneHotEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_OneHotEncoder_borderline1_SGD,abalone-3_vs_11,2,borderline1,SGD,NONE,NONE,OneHotEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_OneHotEncoder_borderline2_SGD,abalone-3_vs_11,2,borderline2,SGD,NONE,NONE,OneHotEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_OneHotEncoder_smoteSVM_SGD,abalone-3_vs_11,2,smoteSVM,SGD,NONE,NONE,OneHotEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_OneHotEncoder_geometric_smote_SGD,abalone-3_vs_11,2,geometric_smote,SGD,NONE,NONE,OneHotEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_OneHotEncoder_dtosmote_SGD,abalone-3_vs_11,2,dtosmote,SGD,solid_angle,7.0,OneHotEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_OrdinalEncoder_smote_SGD,abalone-3_vs_11,2,smote,SGD,NONE,NONE,OrdinalEncoder,0.9880,0.9800,0.9994,0.9824,0.9896,0.9775
abalone-3_vs_11_OrdinalEncoder_borderline1_SGD,abalone-3_vs_11,2,borderline1,SGD,NONE,NONE,OrdinalEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_OrdinalEncoder_borderline2_SGD,abalone-3_vs_11,2,borderline2,SGD,NONE,NONE,OrdinalEncoder,0.9829,0.9600,0.9988,0.9676,0.9792,0.9550
abalone-3_vs_11_OrdinalEncoder_smoteSVM_SGD,abalone-3_vs_11,2,smoteSVM,SGD,NONE,NONE,OrdinalEncoder,0.9880,0.9800,0.9994,0.9824,0.9896,0.9775
abalone-3_vs_11_OrdinalEncoder_geometric_smote_SGD,abalone-3_vs_11,2,geometric_smote,SGD,NONE,NONE,OrdinalEncoder,0.9880,0.9800,0.9994,0.9824,0.9896,0.9775
abalone-3_vs_11_OrdinalEncoder_dtosmote_SGD,abalone-3_vs_11,2,dtosmote,SGD,solid_angle,7.0,OrdinalEncoder,0.9880,0.9800,0.9994,0.9824,0.9896,0.9775
abalone-3_vs_11_SumEncoder_smote_SGD,abalone-3_vs_11,2,smote,SGD,NONE,NONE,SumEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_SumEncoder_borderline1_SGD,abalone-3_vs_11,2,borderline1,SGD,NONE,NONE,SumEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_SumEncoder_borderline2_SGD,abalone-3_vs_11,2,borderline2,SGD,NONE,NONE,SumEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_SumEncoder_smoteSVM_SGD,abalone-3_vs_11,2,smoteSVM,SGD,NONE,NONE,SumEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_SumEncoder_geometric_smote_SGD,abalone-3_vs_11,2,geometric_smote,SGD,NONE,NONE,SumEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_SumEncoder_dtosmote_SGD,abalone-3_vs_11,2,dtosmote,SGD,solid_angle,7.0,SumEncoder,0.9800,0.9400,0.9981,0.9540,0.9686,0.9327
abalone-3_vs_11_TargetEncoder_smote_SGD,abalone-3_vs_11,2,smote,SGD,NONE,NONE,TargetEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_TargetEncoder_borderline1_SGD,abalone-3_vs_11,2,borderline1,SGD,NONE,NONE,TargetEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_TargetEncoder_borderline2_SGD,abalone-3_vs_11,2,borderline2,SGD,NONE,NONE,TargetEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_TargetEncoder_smoteSVM_SGD,abalone-3_vs_11,2,smoteSVM,SGD,NONE,NONE,TargetEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_TargetEncoder_geometric_smote_SGD,abalone-3_vs_11,2,geometric_smote,SGD,NONE,NONE,TargetEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_TargetEncoder_dtosmote_SGD,abalone-3_vs_11,2,dtosmote,SGD,solid_angle,7.0,TargetEncoder,0.9880,0.9800,0.9994,0.9824,0.9896,0.9775
abalone-3_vs_11_original_RF,abalone-3_vs_11,3,original,RF,NONE,NONE,NONE,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_smotenc_RF,abalone-3_vs_11,3,smotenc,RF,NONE,NONE,NONE,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_original_KNN,abalone-3_vs_11,3,original,KNN,NONE,NONE,NONE,0.9901,0.9900,0.6767,0.9890,0.8165,0.6876
abalone-3_vs_11_smotenc_KNN,abalone-3_vs_11,3,smotenc,KNN,NONE,NONE,NONE,0.9901,0.9900,0.6767,0.9890,0.8165,0.6876
abalone-3_vs_11_original_DTREE,abalone-3_vs_11,3,original,DTREE,NONE,NONE,NONE,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_smotenc_DTREE,abalone-3_vs_11,3,smotenc,DTREE,NONE,NONE,NONE,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_original_LRG,abalone-3_vs_11,3,original,LRG,NONE,NONE,NONE,0.9901,0.9900,0.6767,0.9890,0.8165,0.6876
abalone-3_vs_11_smotenc_LRG,abalone-3_vs_11,3,smotenc,LRG,NONE,NONE,NONE,0.9880,0.9800,0.9994,0.9824,0.9896,0.9775
abalone-3_vs_11_original_ABC,abalone-3_vs_11,3,original,ABC,NONE,NONE,NONE,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_smotenc_ABC,abalone-3_vs_11,3,smotenc,ABC,NONE,NONE,NONE,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_original_MLP,abalone-3_vs_11,3,original,MLP,NONE,NONE,NONE,0.9901,0.9900,0.6767,0.9890,0.8165,0.6876
abalone-3_vs_11_smotenc_MLP,abalone-3_vs_11,3,smotenc,MLP,NONE,NONE,NONE,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_original_SVM,abalone-3_vs_11,3,original,SVM,NONE,NONE,NONE,0.9901,0.9900,0.6767,0.9890,0.8165,0.6876
abalone-3_vs_11_smotenc_SVM,abalone-3_vs_11,3,smotenc,SVM,NONE,NONE,NONE,0.9901,0.9900,0.6767,0.9890,0.8165,0.6876
abalone-3_vs_11_original_SGD,abalone-3_vs_11,3,original,SGD,NONE,NONE,NONE,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_smotenc_SGD,abalone-3_vs_11,3,smotenc,SGD,NONE,NONE,NONE,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_BaseNEncoder_smote_RF,abalone-3_vs_11,3,smote,RF,NONE,NONE,BaseNEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_BaseNEncoder_borderline1_RF,abalone-3_vs_11,3,borderline1,RF,NONE,NONE,BaseNEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_BaseNEncoder_borderline2_RF,abalone-3_vs_11,3,borderline2,RF,NONE,NONE,BaseNEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_BaseNEncoder_smoteSVM_RF,abalone-3_vs_11,3,smoteSVM,RF,NONE,NONE,BaseNEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_BaseNEncoder_geometric_smote_RF,abalone-3_vs_11,3,geometric_smote,RF,NONE,NONE,BaseNEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_BaseNEncoder_dtosmote_RF,abalone-3_vs_11,3,dtosmote,RF,solid_angle,7.0,BaseNEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_BinaryEncoder_smote_RF,abalone-3_vs_11,3,smote,RF,NONE,NONE,BinaryEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_BinaryEncoder_borderline1_RF,abalone-3_vs_11,3,borderline1,RF,NONE,NONE,BinaryEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_BinaryEncoder_borderline2_RF,abalone-3_vs_11,3,borderline2,RF,NONE,NONE,BinaryEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_BinaryEncoder_smoteSVM_RF,abalone-3_vs_11,3,smoteSVM,RF,NONE,NONE,BinaryEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_BinaryEncoder_geometric_smote_RF,abalone-3_vs_11,3,geometric_smote,RF,NONE,NONE,BinaryEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_BinaryEncoder_dtosmote_RF,abalone-3_vs_11,3,dtosmote,RF,solid_angle,7.0,BinaryEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_CatBoostEncoder_smote_RF,abalone-3_vs_11,3,smote,RF,NONE,NONE,CatBoostEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_CatBoostEncoder_borderline1_RF,abalone-3_vs_11,3,borderline1,RF,NONE,NONE,CatBoostEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_CatBoostEncoder_borderline2_RF,abalone-3_vs_11,3,borderline2,RF,NONE,NONE,CatBoostEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_CatBoostEncoder_smoteSVM_RF,abalone-3_vs_11,3,smoteSVM,RF,NONE,NONE,CatBoostEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_CatBoostEncoder_geometric_smote_RF,abalone-3_vs_11,3,geometric_smote,RF,NONE,NONE,CatBoostEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_CatBoostEncoder_dtosmote_RF,abalone-3_vs_11,3,dtosmote,RF,solid_angle,7.0,CatBoostEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_GLMMEncoder_smote_RF,abalone-3_vs_11,3,smote,RF,NONE,NONE,GLMMEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_GLMMEncoder_borderline1_RF,abalone-3_vs_11,3,borderline1,RF,NONE,NONE,GLMMEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_GLMMEncoder_borderline2_RF,abalone-3_vs_11,3,borderline2,RF,NONE,NONE,GLMMEncoder,0.9880,0.9800,0.9994,0.9824,0.9896,0.9775
abalone-3_vs_11_GLMMEncoder_smoteSVM_RF,abalone-3_vs_11,3,smoteSVM,RF,NONE,NONE,GLMMEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_GLMMEncoder_geometric_smote_RF,abalone-3_vs_11,3,geometric_smote,RF,NONE,NONE,GLMMEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_GLMMEncoder_dtosmote_RF,abalone-3_vs_11,3,dtosmote,RF,solid_angle,7.0,GLMMEncoder,0.9880,0.9800,0.9994,0.9824,0.9896,0.9775
abalone-3_vs_11_HashingEncoder_smote_RF,abalone-3_vs_11,3,smote,RF,NONE,NONE,HashingEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_HashingEncoder_borderline1_RF,abalone-3_vs_11,3,borderline1,RF,NONE,NONE,HashingEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_HashingEncoder_borderline2_RF,abalone-3_vs_11,3,borderline2,RF,NONE,NONE,HashingEncoder,0.9880,0.9800,0.9994,0.9824,0.9896,0.9775
abalone-3_vs_11_HashingEncoder_smoteSVM_RF,abalone-3_vs_11,3,smoteSVM,RF,NONE,NONE,HashingEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_HashingEncoder_geometric_smote_RF,abalone-3_vs_11,3,geometric_smote,RF,NONE,NONE,HashingEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_HashingEncoder_dtosmote_RF,abalone-3_vs_11,3,dtosmote,RF,solid_angle,7.0,HashingEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_HelmertEncoder_smote_RF,abalone-3_vs_11,3,smote,RF,NONE,NONE,HelmertEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_HelmertEncoder_borderline1_RF,abalone-3_vs_11,3,borderline1,RF,NONE,NONE,HelmertEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_HelmertEncoder_borderline2_RF,abalone-3_vs_11,3,borderline2,RF,NONE,NONE,HelmertEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_HelmertEncoder_smoteSVM_RF,abalone-3_vs_11,3,smoteSVM,RF,NONE,NONE,HelmertEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_HelmertEncoder_geometric_smote_RF,abalone-3_vs_11,3,geometric_smote,RF,NONE,NONE,HelmertEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_HelmertEncoder_dtosmote_RF,abalone-3_vs_11,3,dtosmote,RF,solid_angle,7.0,HelmertEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_JamesSteinEncoder_smote_RF,abalone-3_vs_11,3,smote,RF,NONE,NONE,JamesSteinEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_JamesSteinEncoder_borderline1_RF,abalone-3_vs_11,3,borderline1,RF,NONE,NONE,JamesSteinEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_JamesSteinEncoder_borderline2_RF,abalone-3_vs_11,3,borderline2,RF,NONE,NONE,JamesSteinEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_JamesSteinEncoder_smoteSVM_RF,abalone-3_vs_11,3,smoteSVM,RF,NONE,NONE,JamesSteinEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_JamesSteinEncoder_geometric_smote_RF,abalone-3_vs_11,3,geometric_smote,RF,NONE,NONE,JamesSteinEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_JamesSteinEncoder_dtosmote_RF,abalone-3_vs_11,3,dtosmote,RF,solid_angle,7.0,JamesSteinEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_LeaveOneOutEncoder_smote_RF,abalone-3_vs_11,3,smote,RF,NONE,NONE,LeaveOneOutEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_LeaveOneOutEncoder_borderline1_RF,abalone-3_vs_11,3,borderline1,RF,NONE,NONE,LeaveOneOutEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_LeaveOneOutEncoder_borderline2_RF,abalone-3_vs_11,3,borderline2,RF,NONE,NONE,LeaveOneOutEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_LeaveOneOutEncoder_smoteSVM_RF,abalone-3_vs_11,3,smoteSVM,RF,NONE,NONE,LeaveOneOutEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_LeaveOneOutEncoder_geometric_smote_RF,abalone-3_vs_11,3,geometric_smote,RF,NONE,NONE,LeaveOneOutEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_LeaveOneOutEncoder_dtosmote_RF,abalone-3_vs_11,3,dtosmote,RF,solid_angle,7.0,LeaveOneOutEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_MEstimateEncoder_smote_RF,abalone-3_vs_11,3,smote,RF,NONE,NONE,MEstimateEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_MEstimateEncoder_borderline1_RF,abalone-3_vs_11,3,borderline1,RF,NONE,NONE,MEstimateEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_MEstimateEncoder_borderline2_RF,abalone-3_vs_11,3,borderline2,RF,NONE,NONE,MEstimateEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_MEstimateEncoder_smoteSVM_RF,abalone-3_vs_11,3,smoteSVM,RF,NONE,NONE,MEstimateEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_MEstimateEncoder_geometric_smote_RF,abalone-3_vs_11,3,geometric_smote,RF,NONE,NONE,MEstimateEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_MEstimateEncoder_dtosmote_RF,abalone-3_vs_11,3,dtosmote,RF,solid_angle,7.0,MEstimateEncoder,0.9880,0.9800,0.9994,0.9824,0.9896,0.9775
abalone-3_vs_11_OneHotEncoder_smote_RF,abalone-3_vs_11,3,smote,RF,NONE,NONE,OneHotEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_OneHotEncoder_borderline1_RF,abalone-3_vs_11,3,borderline1,RF,NONE,NONE,OneHotEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_OneHotEncoder_borderline2_RF,abalone-3_vs_11,3,borderline2,RF,NONE,NONE,OneHotEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_OneHotEncoder_smoteSVM_RF,abalone-3_vs_11,3,smoteSVM,RF,NONE,NONE,OneHotEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_OneHotEncoder_geometric_smote_RF,abalone-3_vs_11,3,geometric_smote,RF,NONE,NONE,OneHotEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_OneHotEncoder_dtosmote_RF,abalone-3_vs_11,3,dtosmote,RF,solid_angle,7.0,OneHotEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_OrdinalEncoder_smote_RF,abalone-3_vs_11,3,smote,RF,NONE,NONE,OrdinalEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_OrdinalEncoder_borderline1_RF,abalone-3_vs_11,3,borderline1,RF,NONE,NONE,OrdinalEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_OrdinalEncoder_borderline2_RF,abalone-3_vs_11,3,borderline2,RF,NONE,NONE,OrdinalEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_OrdinalEncoder_smoteSVM_RF,abalone-3_vs_11,3,smoteSVM,RF,NONE,NONE,OrdinalEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_OrdinalEncoder_geometric_smote_RF,abalone-3_vs_11,3,geometric_smote,RF,NONE,NONE,OrdinalEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_OrdinalEncoder_dtosmote_RF,abalone-3_vs_11,3,dtosmote,RF,solid_angle,7.0,OrdinalEncoder,0.9925,0.9900,0.9997,0.9907,0.9948,0.9887
abalone-3_vs_11_SumEncoder_smote_RF,abalone-3_vs_11,3,smote,RF,NONE,NONE,SumEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_SumEncoder_borderline1_RF,abalone-3_vs_11,3,borderline1,RF,NONE,NONE,SumEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_SumEncoder_borderline2_RF,abalone-3_vs_11,3,borderline2,RF,NONE,NONE,SumEncoder,0.9880,0.9800,0.9994,0.9824,0.9896,0.9775
abalone-3_vs_11_SumEncoder_smoteSVM_RF,abalone-3_vs_11,3,smoteSVM,RF,NONE,NONE,SumEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_SumEncoder_geometric_smote_RF,abalone-3_vs_11,3,geometric_smote,RF,NONE,NONE,SumEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
abalone-3_vs_11_SumEncoder_dtosmote_RF,abalone-3_vs_11,3,dtosmote,RF,solid_angle,7.0,SumEncoder,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
