ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,RF,4.65,4.05,4.45,4.35,5.55,4.35,4.9,3.7,IBA
JamesSteinEncoder,LRG,4.3,4.2,5.1,4.2,4.05,5.05,5.0,4.1,IBA
JamesSteinEncoder,KNN,5.2,3.8,3.75,5.0,4.75,4.85,4.45,4.2,IBA
JamesSteinEncoder,ABC,3.8,2.9,4.3,4.3,4.5,5.45,5.7,5.05,IBA
JamesSteinEncoder,DTREE,4.15,4.55,4.0,4.3,4.35,5.9,3.6,5.15,IBA
JamesSteinEncoder,SGD,4.8,3.2,3.4,4.5,4.55,4.35,5.95,5.25,IBA
JamesSteinEncoder,MLP,4.45,2.9,3.35,4.65,5.95,4.4,4.8,5.5,IBA
JamesSteinEncoder,SVM,6.95,4.4,3.0,4.15,3.9,4.2,3.4,6.0,IBA
,avarage,4.79,3.75,3.92,4.43,4.7,4.82,4.72,4.87,IBA
,std,0.97,0.67,0.69,0.28,0.71,0.61,0.9,0.79,IBA
