ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OneHotEncoder,RF,3.85,4.7,4.75,4.3,3.75,4.9,5.2,4.55,PRE
OneHotEncoder,MLP,4.85,4.65,3.55,3.85,3.45,5.85,5.25,4.55,PRE
OneHotEncoder,DTREE,4.0,4.6,3.5,3.45,3.65,6.65,5.4,4.75,PRE
OneHotEncoder,KNN,4.5,4.2,3.3,5.1,3.9,4.8,5.1,5.1,PRE
OneHotEncoder,SVM,5.05,4.7,3.1,4.8,4.15,4.85,4.25,5.1,PRE
OneHotEncoder,ABC,4.3,4.3,4.8,4.6,3.2,5.05,3.9,5.85,PRE
OneHotEncoder,LRG,3.65,5.0,3.6,2.75,3.5,5.1,6.0,6.4,PRE
OneHotEncoder,SGD,5.55,3.3,3.95,3.4,3.3,5.35,4.75,6.4,PRE
,avarage,4.47,4.43,3.82,4.03,3.61,5.32,4.98,5.34,PRE
,std,0.65,0.52,0.64,0.81,0.32,0.64,0.67,0.78,PRE
