ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
MEstimateEncoder,RF,3.3,3.65,5.05,4.65,5.5,5.2,5.0,3.65,F1
MEstimateEncoder,DTREE,3.3,4.3,5.25,3.4,5.3,5.7,4.75,4.0,F1
MEstimateEncoder,LRG,2.75,3.35,4.7,4.25,5.3,5.5,5.9,4.25,F1
MEstimateEncoder,KNN,3.3,4.0,4.75,4.3,4.65,5.15,5.05,4.8,F1
MEstimateEncoder,ABC,2.9,3.6,5.1,4.2,5.2,5.6,4.3,5.1,F1
MEstimateEncoder,MLP,3.1,3.0,5.1,4.0,5.3,6.1,4.2,5.2,F1
MEstimateEncoder,SGD,3.35,2.55,4.25,3.55,5.2,6.9,4.7,5.5,F1
MEstimateEncoder,SVM,4.35,4.15,4.15,4.2,4.2,4.9,4.45,5.6,F1
,avarage,3.29,3.58,4.79,4.07,5.08,5.63,4.79,4.76,F1
,std,0.48,0.59,0.41,0.41,0.43,0.63,0.54,0.72,F1
