ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BaseNEncoder,KNN,3.9,3.5,4.6,5.6,4.4,5.2,5.2,3.6,PRE
BaseNEncoder,RF,2.95,3.85,4.85,5.45,4.45,6.5,4.3,3.65,PRE
BaseNEncoder,ABC,4.85,5.35,4.45,3.85,3.95,4.75,4.85,3.95,PRE
BaseNEncoder,MLP,4.5,4.3,4.0,2.8,5.3,5.7,4.8,4.6,PRE
BaseNEncoder,SVM,4.55,4.1,4.0,4.35,4.05,5.45,4.8,4.7,PRE
BaseNEncoder,SGD,5.5,4.1,3.8,3.5,4.4,5.8,3.9,5.0,PRE
BaseNEncoder,DTREE,3.0,3.3,3.5,5.6,4.15,5.6,5.55,5.3,PRE
BaseNEncoder,LRG,3.1,4.3,4.0,4.8,3.75,5.6,4.75,5.7,PRE
,avarage,4.04,4.1,4.15,4.49,4.31,5.58,4.77,4.56,PRE
,std,0.96,0.62,0.45,1.05,0.47,0.5,0.5,0.77,PRE
