ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,SGD,5.2,4.3,4.1,5.25,4.9,3.45,4.1,4.7,PRE
HelmertEncoder,ABC,4.15,3.95,4.05,4.25,4.15,5.35,5.15,4.95,PRE
HelmertEncoder,SVM,4.55,4.25,3.7,4.9,4.6,4.85,3.95,5.2,PRE
HelmertEncoder,DTREE,3.6,4.1,5.0,4.0,4.2,5.3,4.5,5.3,PRE
HelmertEncoder,KNN,4.3,4.0,3.65,4.15,4.85,5.5,4.05,5.5,PRE
HelmertEncoder,RF,3.1,3.7,4.8,3.7,4.4,5.2,5.1,6.0,PRE
HelmertEncoder,LRG,2.2,3.3,4.8,4.3,4.4,6.1,4.9,6.0,PRE
HelmertEncoder,MLP,4.3,3.2,4.4,3.25,4.35,5.55,4.95,6.0,PRE
,avarage,3.92,3.85,4.31,4.22,4.48,5.16,4.59,5.46,PRE
,std,0.93,0.41,0.52,0.63,0.28,0.78,0.5,0.51,PRE
