ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,MLP,3.05,2.6,5.05,4.6,4.4,5.7,5.6,5.0,PRE
OrdinalEncoder,ABC,4.25,4.55,4.25,3.85,3.85,5.85,4.35,5.05,PRE
OrdinalEncoder,SVM,4.55,4.25,3.75,4.95,4.45,5.25,3.7,5.1,PRE
OrdinalEncoder,SGD,4.9,3.8,3.9,3.0,5.2,5.7,4.3,5.2,PRE
OrdinalEncoder,LRG,2.2,2.5,4.65,5.0,5.2,5.2,5.55,5.7,PRE
OrdinalEncoder,RF,2.35,2.85,4.85,5.0,5.15,6.15,3.9,5.75,PRE
OrdinalEncoder,KNN,3.8,3.1,4.65,4.85,3.65,5.4,4.65,5.9,PRE
OrdinalEncoder,DTREE,2.6,3.05,3.65,4.6,3.6,6.1,5.5,6.9,PRE
,avarage,3.46,3.34,4.34,4.48,4.44,5.67,4.69,5.58,PRE
,std,1.05,0.77,0.53,0.71,0.69,0.36,0.77,0.64,PRE
