ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,LRG,2.55,3.6,4.3,4.15,5.75,6.2,6.0,3.45,REC
TargetEncoder,RF,2.75,3.9,4.8,4.75,5.25,5.6,4.95,4.0,REC
TargetEncoder,MLP,2.9,3.1,5.2,4.5,4.7,6.8,4.65,4.15,REC
TargetEncoder,ABC,2.85,4.3,4.85,4.9,4.55,4.65,5.7,4.2,REC
TargetEncoder,KNN,3.1,4.45,5.6,4.95,4.85,4.95,3.85,4.25,REC
TargetEncoder,SVM,3.65,4.65,4.3,3.9,4.9,4.8,4.9,4.9,REC
TargetEncoder,DTREE,3.65,4.45,3.9,5.0,4.2,5.05,4.8,4.95,REC
TargetEncoder,SGD,3.15,2.9,5.1,2.25,5.2,5.65,5.9,5.85,REC
,avarage,3.08,3.92,4.76,4.3,4.93,5.46,5.09,4.47,REC
,std,0.4,0.66,0.56,0.92,0.48,0.75,0.73,0.74,REC
