ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
MEstimateEncoder,KNN,5.3,3.6,4.35,4.6,4.85,3.95,5.85,3.5,GEO
MEstimateEncoder,DTREE,4.0,4.1,5.2,3.7,5.1,5.3,4.6,4.0,GEO
MEstimateEncoder,MLP,5.0,3.45,4.8,3.85,5.0,4.75,4.95,4.2,GEO
MEstimateEncoder,LRG,4.4,4.2,4.65,4.3,4.65,4.25,5.05,4.5,GEO
MEstimateEncoder,RF,4.45,3.55,5.15,3.65,5.4,3.7,5.3,4.8,GEO
MEstimateEncoder,SGD,5.05,3.25,4.6,3.25,5.25,5.0,4.75,4.85,GEO
MEstimateEncoder,ABC,3.9,3.6,4.8,3.9,4.6,5.1,5.1,5.0,GEO
MEstimateEncoder,SVM,6.75,4.05,3.55,4.6,3.4,3.8,4.35,5.5,GEO
,avarage,4.86,3.72,4.64,3.98,4.78,4.48,4.99,4.54,GEO
,std,0.92,0.35,0.52,0.48,0.62,0.63,0.46,0.63,GEO
