ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OneHotEncoder,KNN,5.3,3.8,3.8,5.1,5.2,4.7,4.4,3.7,GEO
OneHotEncoder,RF,5.9,5.1,4.25,4.2,4.15,3.9,4.4,4.1,GEO
OneHotEncoder,DTREE,4.3,4.9,3.9,3.9,3.3,6.05,5.1,4.55,GEO
OneHotEncoder,SVM,7.45,4.7,2.6,3.9,3.75,4.25,4.45,4.9,GEO
OneHotEncoder,MLP,5.55,4.4,4.45,3.45,3.45,5.25,4.5,4.95,GEO
OneHotEncoder,SGD,6.45,4.1,4.6,3.05,3.55,4.55,4.6,5.1,GEO
OneHotEncoder,LRG,5.5,5.7,3.5,2.65,3.6,4.35,4.75,5.95,GEO
OneHotEncoder,ABC,5.3,4.3,4.7,3.85,3.25,4.55,4.1,5.95,GEO
,avarage,5.72,4.62,3.98,3.76,3.78,4.7,4.54,4.9,GEO
,std,0.93,0.61,0.69,0.74,0.64,0.67,0.29,0.8,GEO
