ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,KNN,4.9,4.2,5.0,4.1,4.5,4.7,4.5,4.1,PRE
SumEncoder,DTREE,4.45,4.95,3.15,3.75,4.65,5.35,5.05,4.65,PRE
SumEncoder,MLP,4.55,4.3,3.95,3.9,4.65,5.35,4.2,5.1,PRE
SumEncoder,SVM,5.05,5.05,3.15,4.45,4.25,5.45,3.4,5.2,PRE
SumEncoder,SGD,5.8,4.3,3.95,3.1,4.1,4.9,4.6,5.25,PRE
SumEncoder,ABC,4.05,4.45,4.2,4.5,4.75,4.25,4.45,5.35,PRE
SumEncoder,RF,3.85,4.65,4.05,3.95,5.05,4.75,4.0,5.7,PRE
SumEncoder,LRG,3.25,4.6,3.75,4.1,4.0,5.7,4.5,6.1,PRE
,avarage,4.49,4.56,3.9,3.98,4.49,5.06,4.34,5.18,PRE
,std,0.79,0.31,0.59,0.44,0.36,0.48,0.49,0.61,PRE
