ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BaseNEncoder,KNN,6.0,3.65,4.15,5.0,3.6,3.4,6.4,3.8,SPE
BaseNEncoder,RF,4.75,3.85,4.55,5.15,4.45,5.5,3.9,3.85,SPE
BaseNEncoder,ABC,6.05,5.25,4.0,3.95,3.05,4.3,5.15,4.25,SPE
BaseNEncoder,DTREE,4.3,3.6,3.2,5.2,4.65,5.5,5.05,4.5,SPE
BaseNEncoder,SGD,6.5,4.2,4.15,2.4,4.4,4.5,4.8,5.05,SPE
BaseNEncoder,MLP,5.8,4.05,3.8,2.95,5.05,4.9,4.35,5.1,SPE
BaseNEncoder,SVM,7.15,4.25,3.05,3.95,3.55,3.85,4.5,5.7,SPE
BaseNEncoder,LRG,5.35,4.85,3.25,4.65,3.2,4.95,3.8,5.95,SPE
,avarage,5.74,4.21,3.77,4.16,3.99,4.61,4.74,4.78,SPE
,std,0.92,0.58,0.54,1.05,0.74,0.75,0.83,0.81,SPE
