ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,MLP,5.65,4.6,4.85,3.95,4.15,4.75,4.55,3.5,SPE
SumEncoder,RF,5.35,3.95,4.4,3.6,5.1,4.95,5.1,3.55,SPE
SumEncoder,SGD,6.5,4.45,5.15,3.85,4.4,4.2,3.7,3.75,SPE
SumEncoder,KNN,6.4,4.05,4.4,4.1,3.8,3.95,5.4,3.9,SPE
SumEncoder,SVM,7.45,5.75,2.95,3.75,3.55,4.65,3.9,4.0,SPE
SumEncoder,LRG,5.9,5.6,3.65,4.3,3.85,4.2,4.1,4.4,SPE
SumEncoder,DTREE,5.25,4.95,3.15,3.85,4.45,4.75,4.85,4.75,SPE
SumEncoder,ABC,5.15,3.8,4.05,4.0,4.35,4.05,5.35,5.25,SPE
,avarage,5.96,4.64,4.07,3.92,4.21,4.44,4.62,4.14,SPE
,std,0.79,0.74,0.78,0.22,0.48,0.38,0.66,0.62,SPE
