ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,KNN,2.8,4.4,4.55,4.35,5.5,5.55,4.3,4.55,REC
JamesSteinEncoder,RF,2.75,4.0,4.6,4.7,4.8,5.65,4.5,5.0,REC
JamesSteinEncoder,ABC,2.5,3.05,4.55,4.75,4.85,5.9,5.35,5.05,REC
JamesSteinEncoder,DTREE,3.55,4.75,3.2,5.0,4.25,5.95,3.9,5.4,REC
JamesSteinEncoder,LRG,2.0,2.6,5.15,3.85,4.8,6.55,5.6,5.45,REC
JamesSteinEncoder,SVM,3.65,4.35,4.2,4.05,5.05,4.65,4.45,5.6,REC
JamesSteinEncoder,MLP,2.45,2.6,4.7,4.85,5.35,5.95,4.3,5.8,REC
JamesSteinEncoder,SGD,3.25,3.15,3.7,3.9,5.35,5.4,4.4,6.85,REC
,avarage,2.87,3.61,4.33,4.43,4.99,5.7,4.6,5.46,REC
,std,0.57,0.86,0.62,0.45,0.41,0.55,0.57,0.68,REC
