ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OneHotEncoder,KNN,5.2,3.7,3.8,5.1,5.1,4.9,4.4,3.8,IBA
OneHotEncoder,RF,5.9,5.1,4.15,4.2,3.85,3.9,4.5,4.4,IBA
OneHotEncoder,ABC,5.6,4.5,4.7,4.2,3.2,4.95,4.4,4.45,IBA
OneHotEncoder,MLP,5.55,4.35,4.65,3.45,3.45,5.15,4.75,4.65,IBA
OneHotEncoder,LRG,5.45,5.7,3.7,2.75,3.8,4.5,5.1,5.0,IBA
OneHotEncoder,SGD,6.15,3.8,4.4,3.15,3.65,4.75,4.6,5.5,IBA
OneHotEncoder,DTREE,4.3,4.9,3.7,3.7,3.1,5.55,5.0,5.75,IBA
OneHotEncoder,SVM,7.45,4.8,2.6,3.9,3.15,3.95,4.25,5.9,IBA
,avarage,5.7,4.61,3.96,3.81,3.66,4.71,4.62,4.93,IBA
,std,0.9,0.67,0.68,0.72,0.65,0.57,0.3,0.74,IBA
