ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,KNN,6.3,4.7,3.6,4.4,4.05,4.25,5.2,3.5,IBA
GLMMEncoder,LRG,5.3,4.6,4.65,4.6,3.85,4.8,4.6,3.6,IBA
GLMMEncoder,SVM,6.9,4.65,2.9,4.1,4.1,5.5,3.45,4.4,IBA
GLMMEncoder,RF,4.2,3.8,5.1,4.1,5.1,4.0,5.2,4.5,IBA
GLMMEncoder,ABC,4.15,3.5,4.65,3.95,5.4,4.85,4.95,4.55,IBA
GLMMEncoder,MLP,5.3,4.3,3.8,3.95,4.6,4.1,5.35,4.6,IBA
GLMMEncoder,SGD,5.4,3.95,4.35,4.2,5.6,4.2,3.3,5.0,IBA
GLMMEncoder,DTREE,3.6,3.7,4.5,4.3,5.35,4.55,4.35,5.65,IBA
,avarage,5.14,4.15,4.19,4.2,4.76,4.53,4.55,4.48,IBA
,std,1.12,0.47,0.71,0.23,0.69,0.5,0.8,0.7,IBA
