ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
LeaveOneOutEncoder,KNN,4.1,3.8,5.2,5.1,4.7,5.1,4.7,3.3,PRE
LeaveOneOutEncoder,LRG,3.65,4.35,5.0,4.45,4.6,4.7,5.5,3.75,PRE
LeaveOneOutEncoder,SGD,4.5,3.45,2.75,4.7,5.7,5.65,4.95,4.3,PRE
LeaveOneOutEncoder,MLP,4.1,4.4,4.5,5.0,3.7,4.7,5.1,4.5,PRE
LeaveOneOutEncoder,DTREE,2.25,2.2,5.5,5.05,5.35,6.1,4.65,4.9,PRE
LeaveOneOutEncoder,SVM,4.55,4.4,3.5,4.35,4.5,4.8,4.7,5.2,PRE
LeaveOneOutEncoder,RF,2.15,2.15,5.2,4.7,5.8,5.6,5.0,5.4,PRE
LeaveOneOutEncoder,ABC,2.0,1.75,5.8,5.65,4.5,5.95,4.6,5.75,PRE
,avarage,3.41,3.31,4.68,4.88,4.86,5.32,4.9,4.64,PRE
,std,1.1,1.12,1.05,0.42,0.71,0.57,0.3,0.84,PRE
