ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,KNN,5.25,4.15,3.7,5.25,5.3,4.8,4.6,2.95,GEO
JamesSteinEncoder,LRG,4.45,4.45,5.05,3.85,4.25,5.2,5.3,3.45,GEO
JamesSteinEncoder,SVM,7.05,4.7,3.4,4.45,4.5,4.7,3.5,3.7,GEO
JamesSteinEncoder,DTREE,4.35,4.65,4.2,4.7,4.65,6.0,3.7,3.75,GEO
JamesSteinEncoder,MLP,4.65,3.05,3.2,5.0,5.95,4.95,5.05,4.15,GEO
JamesSteinEncoder,RF,4.75,3.85,4.35,4.25,5.35,4.55,4.5,4.4,GEO
JamesSteinEncoder,SGD,4.7,3.5,3.9,4.3,4.25,4.6,6.0,4.75,GEO
JamesSteinEncoder,ABC,3.8,3.0,4.4,4.4,4.5,5.35,5.5,5.05,GEO
,avarage,4.88,3.92,4.02,4.52,4.84,5.02,4.77,4.02,GEO
,std,0.97,0.68,0.6,0.44,0.62,0.49,0.87,0.7,GEO
