ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,RF,2.45,3.05,4.95,5.1,5.25,6.15,4.0,5.05,PRE
OrdinalEncoder,SVM,4.45,4.25,3.85,4.95,4.35,5.15,3.8,5.2,PRE
OrdinalEncoder,KNN,3.9,3.4,4.65,4.85,3.75,5.3,4.65,5.5,PRE
OrdinalEncoder,SGD,4.8,3.6,3.8,3.0,5.2,5.7,4.2,5.7,PRE
OrdinalEncoder,ABC,4.05,4.45,4.05,3.85,3.65,5.65,4.25,6.05,PRE
OrdinalEncoder,DTREE,2.7,3.15,3.85,4.6,3.7,6.2,5.6,6.2,PRE
OrdinalEncoder,MLP,3.05,2.4,4.75,4.5,4.1,5.5,5.4,6.3,PRE
OrdinalEncoder,LRG,2.1,2.3,4.65,4.8,5.1,5.2,5.45,6.4,PRE
,avarage,3.44,3.32,4.32,4.46,4.39,5.61,4.67,5.8,PRE
,std,0.99,0.78,0.48,0.7,0.7,0.4,0.72,0.51,PRE
