ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BinaryEncoder,KNN,6.5,4.15,3.85,5.3,3.3,3.55,5.8,3.55,SPE
BinaryEncoder,SGD,6.05,3.85,4.4,4.6,5.0,4.1,4.4,3.6,SPE
BinaryEncoder,RF,4.8,4.1,4.9,3.7,4.6,4.9,5.05,3.95,SPE
BinaryEncoder,SVM,7.35,4.7,3.3,3.7,3.15,4.65,4.75,4.4,SPE
BinaryEncoder,ABC,5.8,4.85,3.45,3.75,4.2,4.65,4.8,4.5,SPE
BinaryEncoder,MLP,5.35,4.25,4.45,4.4,3.85,4.15,4.8,4.75,SPE
BinaryEncoder,DTREE,4.0,3.6,4.0,4.8,4.55,5.55,3.85,5.65,SPE
BinaryEncoder,LRG,5.5,5.0,3.7,3.55,3.15,4.9,4.4,5.8,SPE
,avarage,5.67,4.31,4.01,4.22,3.98,4.56,4.73,4.52,SPE
,std,1.02,0.49,0.54,0.64,0.72,0.61,0.57,0.85,SPE
