ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
LeaveOneOutEncoder,KNN,5.5,4.4,4.7,4.6,4.3,4.7,4.5,3.3,GEO
LeaveOneOutEncoder,MLP,5.5,4.25,3.75,4.5,4.05,5.05,4.8,4.1,GEO
LeaveOneOutEncoder,LRG,5.6,5.65,3.75,3.75,3.85,4.25,4.95,4.2,GEO
LeaveOneOutEncoder,SGD,5.4,3.5,4.05,3.65,5.0,4.95,4.9,4.55,GEO
LeaveOneOutEncoder,DTREE,1.95,1.7,5.6,5.85,5.75,5.4,4.4,5.35,GEO
LeaveOneOutEncoder,RF,2.15,1.65,5.45,4.75,6.2,5.05,5.05,5.7,GEO
LeaveOneOutEncoder,SVM,7.15,4.6,2.5,4.35,4.1,3.6,3.9,5.8,GEO
LeaveOneOutEncoder,ABC,2.1,1.55,5.85,5.45,4.55,5.65,4.6,6.25,GEO
,avarage,4.42,3.41,4.46,4.61,4.72,4.83,4.64,4.91,GEO
,std,2.03,1.59,1.15,0.76,0.86,0.65,0.37,1.02,GEO
