ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BinaryEncoder,ABC,3.85,4.35,4.95,4.65,4.75,5.65,4.25,3.55,F1
BinaryEncoder,MLP,3.95,4.15,5.05,3.75,4.45,5.55,4.95,4.15,F1
BinaryEncoder,RF,3.4,3.7,5.4,3.7,4.3,6.3,5.0,4.2,F1
BinaryEncoder,KNN,3.3,4.5,5.3,4.7,3.9,5.4,4.6,4.3,F1
BinaryEncoder,LRG,2.85,4.35,4.45,4.55,4.05,6.05,4.95,4.75,F1
BinaryEncoder,DTREE,2.4,3.6,4.3,5.2,4.65,6.35,4.55,4.95,F1
BinaryEncoder,SVM,4.15,4.1,4.5,4.2,3.95,5.45,4.25,5.4,F1
BinaryEncoder,SGD,3.55,2.9,4.45,4.35,4.1,5.7,5.3,5.65,F1
,avarage,3.43,3.96,4.8,4.39,4.27,5.81,4.73,4.62,F1
,std,0.58,0.53,0.43,0.5,0.32,0.38,0.38,0.7,F1
