ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OneHotEncoder,KNN,6.9,4.3,3.2,5.2,3.7,3.9,5.3,3.5,SPE
OneHotEncoder,SGD,6.35,3.6,3.85,4.1,4.8,4.65,4.25,4.4,SPE
OneHotEncoder,MLP,5.7,4.5,4.65,3.35,3.25,4.85,4.75,4.95,SPE
OneHotEncoder,RF,5.9,4.9,4.05,4.1,3.75,3.7,4.4,5.2,SPE
OneHotEncoder,SVM,7.45,5.35,2.8,4.1,3.25,3.7,4.15,5.2,SPE
OneHotEncoder,DTREE,4.5,4.5,3.8,3.9,3.2,5.55,5.0,5.55,SPE
OneHotEncoder,ABC,5.5,4.0,4.2,4.5,3.3,4.55,4.4,5.55,SPE
OneHotEncoder,LRG,5.45,5.25,3.75,2.7,3.65,4.3,4.8,6.1,SPE
,avarage,5.97,4.55,3.79,3.99,3.61,4.4,4.63,5.06,SPE
,std,0.92,0.6,0.57,0.74,0.53,0.64,0.4,0.8,SPE
