ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,RF,3.9,4.7,4.65,4.0,5.1,4.7,4.8,4.15,REC
SumEncoder,DTREE,3.9,5.5,3.2,3.5,4.85,5.2,4.65,5.2,REC
SumEncoder,SVM,3.7,4.3,3.7,4.0,5.35,5.8,3.95,5.2,REC
SumEncoder,ABC,3.6,4.15,3.8,4.1,5.2,4.8,4.3,6.05,REC
SumEncoder,KNN,2.95,4.25,4.9,3.7,5.0,5.85,3.15,6.2,REC
SumEncoder,SGD,4.15,3.5,4.35,3.7,3.7,5.65,4.7,6.25,REC
SumEncoder,LRG,2.35,3.5,4.15,4.45,4.3,6.45,4.4,6.4,REC
SumEncoder,MLP,3.6,4.1,3.7,3.35,4.65,5.85,4.3,6.45,REC
,avarage,3.52,4.25,4.06,3.85,4.77,5.54,4.28,5.74,REC
,std,0.59,0.65,0.56,0.36,0.54,0.59,0.53,0.81,REC
