ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,MLP,5.65,4.6,4.75,4.05,4.25,4.75,4.65,3.3,SPE
SumEncoder,KNN,6.4,4.05,4.5,4.1,3.8,4.05,5.4,3.7,SPE
SumEncoder,SGD,6.5,4.45,5.05,3.95,4.3,4.1,3.7,3.95,SPE
SumEncoder,DTREE,5.35,4.95,3.15,3.85,4.55,4.75,5.05,4.35,SPE
SumEncoder,ABC,4.95,3.8,4.05,4.2,4.45,4.05,5.45,5.05,SPE
SumEncoder,RF,5.15,3.75,4.1,3.4,5.0,4.8,4.7,5.1,SPE
SumEncoder,LRG,5.9,5.5,3.25,4.3,3.65,3.9,4.1,5.4,SPE
SumEncoder,SVM,7.35,5.35,2.85,3.55,3.15,4.35,3.6,5.8,SPE
,avarage,5.91,4.56,3.96,3.92,4.14,4.34,4.58,4.58,SPE
,std,0.81,0.67,0.8,0.31,0.58,0.37,0.72,0.89,SPE
