ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,KNN,5.1,3.9,3.55,4.55,4.75,5.5,4.65,4.0,GEO
HelmertEncoder,SVM,6.85,4.85,3.5,4.2,4.3,4.55,3.55,4.2,GEO
HelmertEncoder,MLP,5.4,3.5,3.9,3.8,4.15,5.25,5.2,4.8,GEO
HelmertEncoder,ABC,4.55,3.25,4.15,4.45,4.05,5.05,5.45,5.05,GEO
HelmertEncoder,SGD,6.35,4.7,3.15,4.45,3.8,4.1,4.4,5.05,GEO
HelmertEncoder,RF,4.0,3.2,4.7,4.25,4.6,5.1,5.0,5.15,GEO
HelmertEncoder,DTREE,3.6,3.5,4.7,4.3,4.7,5.4,4.5,5.3,GEO
HelmertEncoder,LRG,4.0,4.05,4.5,4.3,3.9,5.0,4.25,6.0,GEO
,avarage,4.98,3.87,4.02,4.29,4.28,4.99,4.62,4.94,GEO
,std,1.17,0.63,0.59,0.23,0.37,0.46,0.6,0.63,GEO
