ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,LRG,2.85,4.2,4.35,4.95,4.5,6.55,4.85,3.75,F1
SumEncoder,MLP,4.55,4.1,4.35,3.8,4.95,5.95,4.3,4.0,F1
SumEncoder,SVM,4.75,4.65,3.55,3.85,4.75,5.45,4.5,4.5,F1
SumEncoder,DTREE,4.05,5.35,3.35,3.35,4.75,5.55,4.85,4.75,F1
SumEncoder,ABC,4.05,4.35,3.8,4.2,5.05,4.75,4.95,4.85,F1
SumEncoder,SGD,4.65,3.5,4.65,3.85,3.8,5.75,4.5,5.3,F1
SumEncoder,RF,4.05,4.45,4.1,3.6,4.9,4.7,4.6,5.6,F1
SumEncoder,KNN,3.2,4.1,5.1,3.5,4.7,5.8,3.3,6.3,F1
,avarage,4.02,4.34,4.16,3.89,4.68,5.56,4.48,4.88,F1
,std,0.68,0.53,0.58,0.5,0.39,0.61,0.53,0.84,F1
