ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,SVM,3.55,4.05,4.15,4.65,5.35,5.45,4.0,4.8,F1
OrdinalEncoder,SGD,4.0,3.2,4.5,4.0,5.45,5.95,4.0,4.9,F1
OrdinalEncoder,MLP,3.05,2.6,4.75,5.0,4.2,5.9,5.3,5.2,F1
OrdinalEncoder,RF,2.85,2.95,4.75,5.0,5.55,5.95,3.7,5.25,F1
OrdinalEncoder,KNN,3.1,4.7,4.95,3.65,3.95,6.2,3.85,5.6,F1
OrdinalEncoder,LRG,2.1,2.5,4.75,4.7,5.4,5.4,5.55,5.6,F1
OrdinalEncoder,DTREE,2.4,3.55,3.75,4.6,3.8,6.6,5.4,5.9,F1
OrdinalEncoder,ABC,3.85,4.15,3.85,3.75,4.35,5.65,4.35,6.05,F1
,avarage,3.11,3.46,4.43,4.42,4.76,5.89,4.52,5.41,F1
,std,0.67,0.79,0.46,0.54,0.75,0.4,0.77,0.45,F1
