ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,SGD,4.15,3.2,4.35,3.9,5.4,5.9,4.1,5.0,F1
OrdinalEncoder,SVM,3.55,3.95,4.05,4.65,5.35,5.45,3.9,5.1,F1
OrdinalEncoder,LRG,2.1,2.4,4.85,4.8,5.5,5.4,5.75,5.2,F1
OrdinalEncoder,ABC,4.05,4.25,3.95,3.85,4.35,5.95,4.35,5.25,F1
OrdinalEncoder,RF,2.85,2.85,4.65,5.0,5.35,5.95,3.6,5.75,F1
OrdinalEncoder,KNN,3.0,4.6,4.75,3.65,3.95,6.1,3.85,6.1,F1
OrdinalEncoder,DTREE,2.3,3.55,3.65,4.6,3.8,6.7,5.3,6.1,F1
OrdinalEncoder,MLP,2.85,2.4,4.55,4.9,4.0,5.9,5.2,6.2,F1
,avarage,3.11,3.4,4.35,4.42,4.71,5.92,4.51,5.59,F1
,std,0.75,0.83,0.43,0.53,0.75,0.4,0.8,0.5,F1
