ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,KNN,5.4,4.1,4.15,3.45,4.85,4.7,5.55,3.8,GEO
CatBoostEncoder,ABC,4.6,4.1,4.8,4.9,4.3,5.45,3.8,4.05,GEO
CatBoostEncoder,MLP,4.8,3.75,4.75,4.45,4.7,5.25,4.1,4.2,GEO
CatBoostEncoder,RF,4.25,3.55,3.25,4.7,4.7,5.7,5.4,4.45,GEO
CatBoostEncoder,LRG,5.0,4.8,3.9,3.95,4.7,4.5,4.65,4.5,GEO
CatBoostEncoder,DTREE,3.1,3.1,5.7,4.3,5.4,5.5,4.2,4.7,GEO
CatBoostEncoder,SGD,5.25,3.05,3.15,5.5,4.6,5.4,4.05,5.0,GEO
CatBoostEncoder,SVM,7.15,4.15,3.25,4.05,3.5,4.25,3.55,6.1,GEO
,avarage,4.94,3.82,4.12,4.41,4.59,5.09,4.41,4.6,GEO
,std,1.15,0.59,0.91,0.63,0.54,0.53,0.73,0.71,GEO
