ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BinaryEncoder,KNN,5.6,4.2,4.2,5.2,3.7,4.2,5.7,3.2,IBA
BinaryEncoder,ABC,5.45,4.55,4.25,3.85,4.15,5.15,5.05,3.55,IBA
BinaryEncoder,MLP,5.35,3.85,4.85,4.1,4.1,5.05,4.75,3.95,IBA
BinaryEncoder,RF,4.6,3.8,4.8,3.7,4.6,5.1,5.2,4.2,IBA
BinaryEncoder,SVM,7.35,4.1,3.0,3.5,3.15,5.45,4.35,5.1,IBA
BinaryEncoder,SGD,6.1,3.7,3.5,3.85,4.7,4.3,4.55,5.3,IBA
BinaryEncoder,DTREE,3.5,3.4,4.1,5.1,4.35,6.25,3.85,5.45,IBA
BinaryEncoder,LRG,5.15,5.15,4.05,3.75,3.15,4.95,4.15,5.65,IBA
,avarage,5.39,4.09,4.09,4.13,3.99,5.06,4.7,4.55,IBA
,std,1.11,0.55,0.62,0.65,0.6,0.64,0.6,0.94,IBA
